year,name_first,name_last,ab,bb,so,obp,slg
2016,Cam,Bedrosian,0,0,0,0.0,0.0
2016,Jose,Valdez,0,0,0,0.0,0.0
2016,Garrett,Richards,0,0,0,0.0,0.0
2016,Yasmani,Grandal,390,64,116,.339,.477
2016,Adrian,Gonzalez,568,55,117,.349,.435
2016,Chase,Utley,512,40,115,.319,.396
2016,Corey,Seager,627,54,133,.365,.512
2016,Justin,Turner,556,48,107,.339,.493
2016,Howie,Kendrick,487,50,96,.326,.366
2016,Joc,Pederson,406,63,130,.352,.495
2016,Yasiel,Puig,334,24,74,.323,.416
2016,Trayce,Thompson,236,26,66,.302,.436
2016,Enrique,Hernandez,216,28,64,.283,.324
2016,Josh,Reddick,155,11,22,.307,.335
2016,A.J.,Ellis,139,16,24,.285,.252
2016,Andrew,Toles,105,8,25,.365,.505
2016,Scott,Van,102,5,24,.292,.314
2016,Carl,Crawford,81,4,11,.230,.235
2016,Rob,Segedin,73,6,22,.301,.370
2016,Charlie,Culberson,67,1,13,.309,.388
2016,Chris,Taylor,58,4,13,.258,.362
2016,Carlos,Ruiz,36,3,5,.350,.333
2016,Austin,Barnes,32,5,9,.270,.188
2016,Andre,Ethier,24,2,6,.269,.375
2016,Will,Venable,18,0,5,.105,.111
2016,Micah,Johnson,6,0,1,.167,.167
2016,Zach,Walters,5,0,2,.000,.000
2016,Kenta,Maeda,57,1,16,.138,.193
2016,Scott,Kazmir,43,1,24,.136,.116
2016,Clayton,Kershaw,46,1,12,.191,.196
2016,Ross,Stripling,24,2,12,.154,.083
2016,Julio,Urias,22,0,9,.136,.136
2016,Alex,Wood,16,1,9,.294,.250
2016,Bud,Norris,15,0,2,.267,.267
2016,Brandon,McCarthy,13,2,6,.133,.000
2016,Rich,Hill,12,0,8,.000,.000
2016,Brock,Stewart,10,0,7,.100,.100
2016,Mike,Bolsinger,9,0,7,.000,.000
2016,Jose,De,4,0,1,.000,.000
2016,Chris,Hatcher,3,0,0,.333,.333
2016,Brett,Anderson,3,0,2,.000,.000
2016,J.P.,Howell,2,0,2,.000,.000
2016,Josh,Fields,1,0,1,.000,.000
2016,Carlos,Frias,1,0,1,.000,.000
2016,Hyun-Jin,Ryu,1,0,0,.000,.000
2016,Nick,Tepesch,1,0,1,.000,.000
2016,Grant,Dayton,1,0,1,.000,.000
2016,Pedro,Baez,1,0,0,.000,.000
2016,Luis,Avilan,0,0,0,0.0,0.0
2016,Louis,Coleman,0,0,0,0.0,0.0
2016,Chin-hui,Tsao,0,0,0,0.0,0.0
2016,Adam,Liberatore,0,0,0,0.0,0.0
2016,Yimi,Garcia,0,0,0,0.0,0.0
2016,Kenley,Jansen,0,0,0,0.0,0.0
2016,Joe,Blanton,0,0,0,0.0,0.0
2016,Jesse,Chavez,0,0,0,0.0,0.0
2016,Casey,Fien,0,0,0,0.0,0.0
2016,Josh,Ravin,0,0,0,0.0,0.0
2016,J.T.,Realmuto,509,28,100,.343,.428
2016,Justin,Bour,280,38,56,.349,.475
2016,Dee,Gordon,325,18,55,.305,.335
2016,Adeiny,Hechavarria,508,33,73,.283,.311
2016,Martin,Prado,600,49,69,.359,.417
2016,Christian,Yelich,578,72,138,.376,.483
2016,Marcell,Ozuna,557,43,115,.321,.452
2016,Giancarlo,Stanton,413,50,140,.326,.489
2016,Derek,Dietrich,351,32,84,.374,.425
2016,Ichiro,Suzuki,327,30,42,.354,.376
2016,Chris,Johnson,243,19,78,.281,.329
2016,Miguel,Rojas,194,11,27,.288,.325
2016,Jeff,Mathis,126,4,36,.267,.333
2016,Xavier,Scruggs,62,5,20,.290,.306
2016,Jeff,Francoeur,50,4,15,.333,.360
2016,Cole,Gillespie,51,3,14,.273,.373
2016,Don,Kelly,27,2,5,.200,.296
2016,Destin,Hood,25,0,11,.240,.400
2016,Robert,Andino,24,0,4,.292,.292
2016,Tomas,Telis,13,0,2,.308,.538
2016,Yefri,Perez,3,0,1,.667,1.000
2016,Oswaldo,Arcia,2,0,1,.000,.000
2016,Jose,Fernandez,52,1,13,.264,.288
2016,Tom,Koehler,51,1,28,.115,.098
2016,Wei-Yin,Chen,44,0,18,.000,.000
2016,Adam,Conley,41,1,22,.140,.122
2016,Justin,Nicolino,22,1,11,.130,.091
2016,Jose,Urena,17,1,11,.222,.176
2016,Andrew,Cashner,16,1,7,.235,.188
2016,David,Phelps,11,0,3,.182,.182
2016,Jarred,Cosart,6,0,1,.167,.167
2016,Jake,Esch,5,0,2,.200,.200
2016,Dustin,McGowan,4,0,3,.000,.000
2016,Chris,Narveson,3,0,2,.000,.000
2016,Paul,Clemens,2,0,2,.000,.000
2016,Colin,Rea,0,0,0,0.0,0.0
2016,Cody,Ege,1,0,0,1.000,1.000
2016,Kendry,Flores,1,0,1,.000,.000
2016,Kyle,Barraclough,1,0,1,.000,.000
2016,Brian,Ellington,1,0,1,.000,.000
2016,Bryan,Morris,1,0,1,.000,.000
2016,Austin,Brice,0,0,0,0.0,0.0
2016,Craig,Breslow,0,0,0,0.0,0.0
2016,Cody,Hall,0,0,0,0.0,0.0
2016,Jo-Jo,Reyes,0,0,0,0.0,0.0
2016,AJ,Ramos,0,0,0,0.0,0.0
2016,Hunter,Cervenka,0,0,0,0.0,0.0
2016,Fernando,Rodney,0,0,0,0.0,0.0
2016,Nick,Wittgren,0,0,0,0.0,0.0
2016,Mike,Dunn,0,0,0,0.0,0.0
2016,Nefi,Ogando,0,0,0,0.0,0.0
2016,Edwin,Jackson,0,0,0,0.0,0.0
2016,Odrisamer,Despaigne,0,0,0,0.0,0.0
2016,Jonathan,Lucroy,338,33,70,.359,.482
2016,Chris,Carter,549,76,206,.321,.499
2016,Scooter,Gennett,498,38,114,.317,.412
2016,Jonathan,Villar,589,79,174,.369,.457
2016,Aaron,Hill,254,30,43,.359,.421
2016,Ryan,Braun,511,46,98,.365,.538
2016,Kirk,Nieuwenhuis,335,56,133,.324,.385
2016,Domingo,Santana,246,32,91,.345,.447
2016,Hernan,Perez,404,18,94,.302,.428
2016,Ramon,Flores,249,31,58,.294,.261
2016,Martin,Maldonado,208,35,56,.332,.351
2016,Keon,Broxton,207,36,88,.354,.430
2016,Orlando,Arcia,201,15,47,.273,.358
2016,Alex,Presley,116,11,25,.271,.293
2016,Jake,Elmore,78,17,17,.371,.244
2016,Manny,Pina,71,10,15,.346,.394
2016,Yadiel,Rivera,66,2,20,.235,.273
2016,Colin,Walsh,47,15,22,.317,.106
2016,Will,Middlebrooks,27,4,13,.226,.111
2016,Andy,Wilkins,24,3,10,.222,.292
2016,Michael,Reed,22,2,7,.250,.182
2016,Andrew,Susac,17,2,5,.316,.471
2016,Josmil,Pinto,5,1,4,.167,.000
2016,Zach,Davies,53,1,22,.111,.094
2016,Jimmy,Nelson,50,2,32,.115,.080
2016,Chase,Anderson,45,1,27,.128,.089
2016,Junior,Guerra,35,0,13,.229,.286
2016,Wily,Peralta,39,0,15,.125,.231
2016,Matt,Garza,28,2,17,.100,.036
2016,Taylor,Jungmann,8,0,4,.125,.125
2016,Tyler,Cravy,4,0,1,.250,1.000
2016,Jhan,Marinez,3,0,1,.000,.000
2016,Brent,Suter,2,0,1,.000,.000
2016,Chris,Capuano,0,1,0,1.000,0.0
2016,Blaine,Boyer,1,0,0,.000,.000
2016,Michael,Kirkman,0,0,0,0.0,0.0
2016,Corey,Knebel,0,0,0,0.0,0.0
2016,Neil,Ramirez,0,0,0,0.0,0.0
2016,Jeremy,Jeffress,0,0,0,0.0,0.0
2016,David,Goforth,0,0,0,0.0,0.0
2016,Ben,Rowen,0,0,0,0.0,0.0
2016,Damien,Magnifico,0,0,0,0.0,0.0
2016,Sam,Freeman,0,0,0,0.0,0.0
2016,Rob,Scahill,0,0,0,0.0,0.0
2016,Carlos,Torres,0,0,0,0.0,0.0
2016,Michael,Blazek,0,0,0,0.0,0.0
2016,Will,Smith,0,0,0,0.0,0.0
2016,Tyler,Thornburg,0,0,0,0.0,0.0
2016,Ariel,Pena,0,0,0,0.0,0.0
2016,Jacob,Barnes,0,0,0,0.0,0.0
2016,Kurt,Suzuki,345,18,48,.301,.403
2016,Joe,Mauer,494,79,93,.363,.389
2016,Brian,Dozier,615,61,138,.340,.546
2016,Eduardo,Escobar,352,21,72,.280,.338
2016,Trevor,Plouffe,319,19,60,.303,.420
2016,Robbie,Grossman,332,55,96,.386,.443
2016,Byron,Buxton,298,23,118,.284,.430
2016,Max,Kepler,396,42,93,.309,.424
2016,Byung,Ho,215,21,80,.275,.409
2016,Miguel,Sano,437,54,178,.319,.462
2016,Eduardo,Nunez,371,15,58,.325,.439
2016,Eddie,Rosario,335,12,91,.295,.421
2016,Jorge,Polanco,245,17,46,.332,.424
2016,Danny,Santana,233,12,55,.279,.326
2016,Juan,Centeno,176,12,38,.312,.392
2016,Kennys,Vargas,152,24,57,.333,.500
2016,Oswaldo,Arcia,103,10,46,.289,.369
2016,J.R.,Murphy,82,5,19,.193,.220
2016,Logan,Schafer,63,8,16,.342,.317
2016,James,Beresford,22,1,6,.261,.273
2016,Darin,Mastroianni,9,2,4,.182,.000
2016,Kyle,Gibson,7,1,5,.125,.000
2016,Ervin,Santana,5,0,3,.000,.000
2016,Ricky,Nolasco,2,1,1,.333,.000
2016,Tyler,Duffey,1,0,1,.000,.000
2016,Phil,Hughes,2,0,2,.000,.000
2016,Michael,Tonkin,2,0,1,.000,.000
2016,Tommy,Milone,2,0,0,1.000,1.000
2016,Jose,Berrios,1,0,0,1.000,1.000
2016,Ryan,O'Rourke,1,0,0,.000,.000
2016,Fernando,Abad,1,0,1,.000,.000
2016,J.R.,Graham,0,0,0,0.0,0.0
2016,Alex,Meyer,0,0,0,0.0,0.0
2016,Neil,Ramirez,0,0,0,0.0,0.0
2016,Alex,Wimmers,0,0,0,0.0,0.0
2016,Buddy,Boshers,0,0,0,0.0,0.0
2016,Kevin,Jepsen,0,0,0,0.0,0.0
2016,Glen,Perkins,0,0,0,0.0,0.0
2016,Trevor,May,0,0,0,0.0,0.0
2016,Ryan,Pressly,0,0,0,0.0,0.0
2016,Hector,Santiago,0,0,0,0.0,0.0
2016,Pat,Light,0,0,0,0.0,0.0
2016,Pat,Dean,0,0,0,0.0,0.0
2016,Andrew,Albers,0,0,0,0.0,0.0
2016,Brandon,Kintzler,0,0,0,0.0,0.0
2016,J.T.,Chargois,0,0,0,0.0,0.0
2016,Adalberto,Mejia,0,0,0,0.0,0.0
2016,Taylor,Rogers,0,0,0,0.0,0.0
2016,Casey,Fien,0,0,0,0.0,0.0
2016,Travis,d'Arnaud,251,19,50,.307,.323
2016,James,Loney,343,16,37,.307,.397
2016,Neil,Walker,412,42,84,.347,.476
2016,Asdrubal,Cabrera,521,38,103,.336,.474
2016,Jose,Reyes,255,23,49,.326,.443
2016,Michael,Conforto,304,36,89,.310,.414
2016,Yoenis,Cespedes,479,51,108,.354,.530
2016,Curtis,Granderson,545,74,130,.335,.464
2016,Wilmer,Flores,307,23,48,.319,.469
2016,Alejandro,De,234,26,67,.297,.321
2016,Rene,Rivera,185,16,54,.291,.341
2016,Kelly,Johnson,183,15,40,.328,.459
2016,Jay,Bruce,169,17,43,.294,.391
2016,Lucas,Duda,153,15,36,.302,.412
2016,David,Wright,137,26,55,.350,.438
2016,Juan,Lagares,142,11,27,.301,.380
2016,Kevin,Plawecki,132,17,33,.298,.265
2016,T.J.,Rivera,105,3,17,.345,.476
2016,Matt,Reynolds,89,4,34,.266,.416
2016,Eric,Campbell,75,10,24,.284,.227
2016,Brandon,Nimmo,73,6,20,.338,.329
2016,Ty,Kelly,58,11,9,.352,.345
2016,Justin,Ruggiano,20,2,9,.409,.650
2016,Gavin,Cecchini,6,0,2,.429,.667
2016,Noah,Syndergaard,58,7,34,.277,.397
2016,Bartolo,Colon,60,1,40,.098,.167
2016,Jacob,deGrom,42,3,12,.200,.167
2016,Steven,Matz,36,4,11,.220,.222
2016,Matt,Harvey,22,0,8,.136,.182
2016,Logan,Verrett,19,0,12,.053,.105
2016,Seth,Lugo,16,1,2,.222,.250
2016,Robert,Gsellman,15,0,9,.067,.067
2016,Rafael,Montero,5,0,3,.000,.000
2016,Gabriel,Ynoa,3,0,0,.000,.000
2016,Hansel,Robles,3,0,2,.000,.000
2016,Josh,Smoker,1,0,1,.000,.000
2016,Jerry,Blevins,1,0,0,.000,.000
2016,Jon,Niese,0,0,0,0.0,0.0
2016,Addison,Reed,0,0,0,0.0,0.0
2016,Josh,Edgin,0,0,0,0.0,0.0
2016,Jeurys,Familia,0,0,0,0.0,0.0
2016,Sean,Gilmartin,0,0,0,0.0,0.0
2016,Antonio,Bastardo,0,0,0,0.0,0.0
2016,Jim,Henderson,0,0,0,0.0,0.0
2016,Fernando,Salas,0,0,0,0.0,0.0
2016,Erik,Goeddel,0,0,0,0.0,0.0
2016,Brian,McCann,429,54,99,.335,.413
2016,Mark,Teixeira,387,47,105,.292,.362
2016,Starlin,Castro,577,24,118,.300,.433
2016,Didi,Gregorius,562,19,82,.304,.447
2016,Chase,Headley,467,51,118,.331,.385
2016,Brett,Gardner,547,70,106,.351,.362
2016,Jacoby,Ellsbury,551,54,84,.330,.374
2016,Aaron,Hicks,327,30,68,.281,.336
2016,Alex,Rodriguez,225,14,67,.247,.351
2016,Carlos,Beltran,359,22,70,.344,.546
2016,Gary,Sanchez,201,24,57,.376,.657
2016,Austin,Romine,165,7,31,.269,.382
2016,Rob,Refsnyder,152,18,30,.328,.309
2016,Ronald,Torreyes,155,10,20,.305,.374
2016,Aaron,Judge,84,9,42,.263,.345
2016,Tyler,Austin,83,7,36,.300,.458
2016,Dustin,Ackley,61,8,9,.243,.148
2016,Billy,Butler,29,2,8,.375,.517
2016,Mason,Williams,27,1,12,.321,.333
2016,Donovan,Solano,22,1,3,.261,.455
2016,Ike,Davis,14,1,5,.267,.214
2016,Ben,Gamel,8,1,1,.222,.125
2016,Chris,Parmelee,8,0,3,.500,1.375
2016,Eric,Young,1,0,0,.000,.000
2016,Nathan,Eovaldi,5,1,4,.167,.000
2016,Ivan,Nova,4,0,3,.000,.000
2016,Chad,Green,4,0,4,.000,.000
2016,Masahiro,Tanaka,2,0,2,.000,.000
2016,CC,Sabathia,1,0,0,.000,.000
2016,Michael,Pineda,1,0,1,.000,.000
2016,Branden,Pinder,0,0,0,0.0,0.0
2016,Johnny,Barbato,0,0,0,0.0,0.0
2016,Bryan,Mitchell,0,0,0,0.0,0.0
2016,Tommy,Layne,0,0,0,0.0,0.0
2016,Andrew,Miller,0,0,0,0.0,0.0
2016,Tyler,Clippard,0,0,0,0.0,0.0
2016,Luis,Cessa,0,0,0,0.0,0.0
2016,Richard,Bleier,0,0,0,0.0,0.0
2016,Dellin,Betances,0,0,0,0.0,0.0
2016,Aroldis,Chapman,0,0,0,0.0,0.0
2016,James,Pazos,0,0,0,0.0,0.0
2016,Phil,Coke,0,0,0,0.0,0.0
2016,Tyler,Olson,0,0,0,0.0,0.0
2016,Ben,Heller,0,0,0,0.0,0.0
2016,Jonathan,Holder,0,0,0,0.0,0.0
2016,Nick,Goody,0,0,0,0.0,0.0
2016,Kirby,Yates,0,0,0,0.0,0.0
2016,Luis,Severino,0,0,0,0.0,0.0
2016,Anthony,Swarzak,0,0,0,0.0,0.0
2016,Blake,Parker,0,0,0,0.0,0.0
2016,Conor,Mullee,0,0,0,0.0,0.0
2016,Chasen,Shreve,0,0,0,0.0,0.0
2016,Adam,Warren,0,0,0,0.0,0.0
2016,Stephen,Vogt,490,35,83,.305,.406
2016,Yonder,Alonso,482,45,74,.316,.367
2016,Jed,Lowrie,338,26,65,.314,.322
2016,Marcus,Semien,568,51,139,.300,.435
2016,Ryon,Healy,269,12,60,.337,.524
2016,Khris,Davis,555,42,166,.307,.524
2016,Billy,Burns,274,10,30,.270,.303
2016,Josh,Reddick,243,28,34,.368,.449
2016,Billy,Butler,221,19,34,.331,.403
2016,Danny,Valencia,471,41,115,.346,.446
2016,Coco,Crisp,393,37,65,.299,.399
2016,Jake,Smolinski,290,19,44,.299,.345
2016,Chris,Coghlan,158,13,47,.215,.272
2016,Max,Muncy,113,20,24,.308,.257
2016,Brett,Eibner,109,13,27,.252,.303
2016,Joey,Wendle,96,6,16,.298,.302
2016,Bruce,Maxwell,92,8,24,.337,.402
2016,Josh,Phegley,78,5,13,.314,.372
2016,Chad,Pinder,51,3,14,.273,.373
2016,Tyler,Ladendorf,48,1,13,.102,.083
2016,Matt,McBride,43,1,10,.227,.279
2016,Mark,Canha,41,0,20,.140,.341
2016,Matt,Olson,21,7,4,.321,.143
2016,Arismendy,Alcantara,19,0,8,.211,.263
2016,Renato,Nunez,15,0,3,.133,.133
2016,Andrew,Lambo,1,0,0,.000,.000
2016,Daniel,Mengden,6,0,3,.000,.000
2016,Kendall,Graveman,4,0,3,.000,.000
2016,Sonny,Gray,2,0,1,.000,.000
2016,Zach,Neal,2,0,0,.000,.000
2016,Ross,Detwiler,1,0,1,.000,.000
2016,Sean,Manaea,2,0,1,.000,.000
2016,Andrew,Triggs,2,0,2,.000,.000
2016,Ryan,Madson,1,0,1,.000,.000
2016,Jesse,Hahn,1,0,1,.000,.000
2016,J.B.,Wendelken,0,0,0,0.0,0.0
2016,Eric,Surkamp,0,0,0,0.0,0.0
2016,John,Axford,0,0,0,0.0,0.0
2016,Rich,Hill,0,0,0,0.0,0.0
2016,Danny,Coulombe,0,0,0,0.0,0.0
2016,Sean,Doolittle,0,0,0,0.0,0.0
2016,Jharel,Cotton,0,0,0,0.0,0.0
2016,Dillon,Overton,0,0,0,0.0,0.0
2016,Patrick,Schuster,0,0,0,0.0,0.0
2016,Ryan,Dull,0,0,0,0.0,0.0
2016,Chris,Smith,0,0,0,0.0,0.0
2016,Fernando,Rodriguez,0,0,0,0.0,0.0
2016,Liam,Hendriks,0,0,0,0.0,0.0
2016,Chris,Bassitt,0,0,0,0.0,0.0
2016,Raul,Alcantara,0,0,0,0.0,0.0
2016,Marc,Rzepczynski,0,0,0,0.0,0.0
2016,Cameron,Rupp,389,24,114,.303,.447
2016,Tommy,Joseph,315,22,75,.308,.505
2016,Cesar,Hernandez,547,66,116,.371,.393
2016,Freddy,Galvis,584,25,136,.274,.399
2016,Maikel,Franco,581,40,106,.306,.427
2016,Cody,Asche,197,18,54,.284,.350
2016,Odubel,Herrera,583,63,134,.361,.420
2016,Peter,Bourjos,355,17,91,.292,.389
2016,Ryan,Howard,331,27,114,.257,.453
2016,Tyler,Goeddel,213,17,52,.258,.291
2016,Aaron,Altherr,198,23,69,.300,.288
2016,Andres,Blanco,190,11,41,.316,.405
2016,Carlos,Ruiz,165,24,28,.368,.352
2016,Jimmy,Paredes,143,5,44,.242,.350
2016,Darin,Ruf,83,4,25,.236,.337
2016,David,Lough,67,9,8,.342,.313
2016,Roman,Quinn,57,8,19,.373,.333
2016,Emmanuel,Burriss,45,2,10,.184,.178
2016,Cedric,Hunter,34,2,6,.139,.176
2016,A.J.,Ellis,32,3,7,.371,.500
2016,Taylor,Featherston,26,2,11,.179,.154
2016,Jorge,Alfaro,16,1,8,.176,.125
2016,Jeremy,Hellickson,54,4,24,.224,.185
2016,Jerad,Eickhoff,61,1,12,.145,.180
2016,Vince,Velasquez,40,1,16,.220,.225
2016,Adam,Morgan,32,1,11,.121,.125
2016,Aaron,Nola,30,3,17,.147,.067
2016,Zach,Eflin,23,0,8,.261,.348
2016,Jake,Thompson,14,0,5,.143,.214
2016,Alec,Asher,11,0,6,.091,.091
2016,Brett,Oberholtzer,7,0,2,.143,.143
2016,Charlie,Morton,6,0,3,.167,.167
2016,Phil,Klein,2,0,2,.000,.000
2016,Frank,Herrmann,1,0,1,.000,.000
2016,Severino,Gonzalez,1,0,0,.000,.000
2016,Luis,Garcia,0,0,0,0.0,0.0
2016,Colton,Murray,1,0,1,.000,.000
2016,Edubray,Ramos,0,1,0,1.000,0.0
2016,Jeanmar,Gomez,0,0,0,0.0,0.0
2016,Daniel,Stumpf,0,0,0,0.0,0.0
2016,Elvis,Araujo,0,0,0,0.0,0.0
2016,Andrew,Bailey,0,0,0,0.0,0.0
2016,Patrick,Schuster,0,0,0,0.0,0.0
2016,Dalier,Hinojosa,0,0,0,0.0,0.0
2016,David,Hernandez,0,0,0,0.0,0.0
2016,Hector,Neris,0,0,0,0.0,0.0
2016,James,Russell,0,0,0,0.0,0.0
2016,Joely,Rodriguez,0,0,0,0.0,0.0
2016,Michael,Mariot,0,0,0,0.0,0.0
2016,Francisco,Cervelli,326,56,72,.377,.322
2016,John,Jaso,380,45,74,.353,.413
2016,Josh,Harrison,487,18,76,.311,.388
2016,Jordy,Mercer,519,51,83,.328,.374
2016,Jung,Ho,318,36,79,.354,.513
2016,Starling,Marte,489,23,104,.362,.456
2016,Andrew,McCutchen,598,69,143,.336,.430
2016,Gregory,Polanco,527,53,119,.323,.463
2016,David,Freese,437,45,142,.352,.412
2016,Sean,Rodriguez,300,33,102,.349,.510
2016,Matthew,Joyce,231,59,67,.403,.463
2016,Adam,Frazier,146,12,26,.356,.411
2016,Josh,Bell,128,21,19,.368,.406
2016,Chris,Stewart,98,12,15,.319,.286
2016,Eric,Fryer,78,10,18,.300,.269
2016,Erik,Kratz,56,0,18,.107,.179
2016,Alen,Hanson,31,2,5,.273,.258
2016,Jason,Rogers,25,7,9,.303,.160
2016,Cole,Figueroa,26,1,2,.185,.154
2016,Pedro,Florimon,24,1,12,.240,.333
2016,Jacob,Stallings,15,0,4,.400,.467
2016,Mike,Morse,8,0,2,.000,.000
2016,Elias,Diaz,4,0,1,.000,.000
2016,Max,Moroff,2,0,2,.000,.000
2016,Gerrit,Cole,40,0,19,.220,.300
2016,Francisco,Liriano,42,0,16,.286,.381
2016,Jeff,Locke,32,1,17,.152,.125
2016,Jameson,Taillon,32,0,17,.094,.094
2016,Jon,Niese,30,2,14,.156,.133
2016,Chad,Kuhl,23,1,9,.125,.087
2016,Ivan,Nova,22,0,15,.136,.136
2016,Ryan,Vogelsong,19,1,13,.143,.053
2016,Juan,Nicasio,19,0,7,.158,.158
2016,Steven,Brault,8,0,0,.250,.250
2016,Tyler,Glasnow,7,0,4,.143,.143
2016,A.J.,Schugel,2,0,1,.000,.000
2016,Wilfredo,Boscan,3,0,1,.333,.333
2016,Trevor,Williams,1,2,1,.667,.000
2016,Rob,Scahill,2,0,1,.000,.000
2016,Kyle,Lobstein,2,0,1,.000,.000
2016,Arquimedes,Caminero,2,0,1,.000,.000
2016,Tony,Watson,0,0,0,0.0,0.0
2016,Wade,LeBlanc,1,0,1,.000,.000
2016,Drew,Hutchison,1,0,1,.000,.000
2016,Jared,Hughes,1,0,1,.000,.000
2016,Mark,Melancon,0,0,0,0.0,0.0
2016,Cory,Luebke,0,0,0,0.0,0.0
2016,Antonio,Bastardo,0,0,0,0.0,0.0
2016,Phil,Coke,0,0,0,0.0,0.0
2016,Felipe,Vazquez,0,0,0,0.0,0.0
2016,Curtis,Partch,0,0,0,0.0,0.0
2016,Neftali,Feliz,0,0,0,0.0,0.0
2016,Jorge,Rondon,0,0,0,0.0,0.0
2016,Zach,Phillips,0,0,0,0.0,0.0
2016,Kelvin,Marte,0,0,0,0.0,0.0
2016,Derek,Norris,415,36,139,.255,.328
2016,Wil,Myers,599,68,160,.336,.461
2016,Ryan,Schimpf,276,42,105,.336,.533
2016,Alexei,Ramirez,421,17,56,.275,.330
2016,Yangervis,Solarte,405,30,63,.341,.467
2016,Melvin,Upton,344,23,106,.304,.439
2016,Travis,Jankowski,335,42,100,.332,.313
2016,Matt,Kemp,409,16,100,.285,.489
2016,Jon,Jay,347,19,78,.339,.389
2016,Alex,Dickerson,253,26,44,.333,.455
2016,Brett,Wallace,217,29,83,.309,.318
2016,Adam,Rosales,214,29,88,.319,.495
2016,Christian,Bethancourt,193,10,56,.265,.368
2016,Alexi,Amarista,140,8,26,.295,.271
2016,Luis,Sardinas,108,11,23,.353,.417
2016,Jabari,Blash,71,11,34,.298,.324
2016,Jemile,Weeks,50,3,14,.204,.200
2016,Cory,Spangenberg,48,4,13,.302,.354
2016,Hector,Sanchez,42,3,8,.348,.524
2016,Oswaldo,Arcia,43,2,14,.156,.279
2016,Jose,Pirela,39,1,9,.175,.205
2016,Manuel,Margot,37,0,7,.243,.405
2016,Hunter,Renfroe,35,1,5,.389,.800
2016,Austin,Hedges,24,0,7,.154,.167
2016,Jose,Rondon,25,1,4,.154,.120
2016,Carlos,Asuaje,24,1,4,.240,.292
2016,Nick,Noonan,18,1,5,.200,.167
2016,Patrick,Kivlehan,16,2,9,.368,.438
2016,Christian,Friedrich,37,3,23,.125,.054
2016,Luis,Perdomo,38,1,15,.175,.158
2016,Colin,Rea,33,2,16,.171,.121
2016,Drew,Pomeranz,33,0,19,.152,.242
2016,Edwin,Jackson,23,3,11,.308,.261
2016,Andrew,Cashner,18,2,6,.250,.167
2016,Paul,Clemens,19,1,9,.050,.000
2016,Clayton,Richard,16,1,9,.118,.063
2016,James,Shields,17,0,11,.176,.176
2016,Jarred,Cosart,10,0,4,.100,.100
2016,Cesar,Vargas,8,0,5,.000,.000
2016,Robbie,Erlin,6,0,3,.000,.000
2016,Erik,Johnson,4,0,3,.000,.000
2016,Carlos,Villanueva,4,0,4,.000,.000
2016,Brad,Hand,4,0,1,.000,.000
2016,Tyson,Ross,1,0,1,.000,.000
2016,Brandon,Maurer,0,0,0,0.0,0.0
2016,Michael,Kirkman,0,0,0,0.0,0.0
2016,Leonel,Campos,0,0,0,0.0,0.0
2016,Buddy,Baumann,0,0,0,0.0,0.0
2016,Kevin,Quackenbush,0,0,0,0.0,0.0
2016,Fernando,Rodney,0,0,0,0.0,0.0
2016,Jake,Smith,0,0,0,0.0,0.0
2016,Brandon,Morrow,0,0,0,0.0,0.0
2016,Ryan,Buchter,0,0,0,0.0,0.0
2016,Jose,Torres,0,0,0,0.0,0.0
2016,Jose,Dominguez,0,0,0,0.0,0.0
2016,Tayron,Guerrero,0,0,0,0.0,0.0
2016,Matt,Thornton,0,0,0,0.0,0.0
2016,Keith,Hessler,0,0,0,0.0,0.0
2016,Chris,Iannetta,295,38,83,.303,.329
2016,Adam,Lind,401,26,89,.286,.431
2016,Robinson,Cano,655,47,100,.350,.533
2016,Ketel,Marte,437,18,84,.287,.323
2016,Kyle,Seager,597,69,108,.359,.499
2016,Nori,Aoki,417,34,45,.349,.388
2016,Leonys,Martin,518,44,149,.306,.378
2016,Seth,Smith,378,48,89,.342,.415
2016,Nelson,Cruz,589,62,159,.360,.555
2016,Dae-ho,Lee,292,20,74,.312,.428
2016,Franklin,Gutierrez,248,29,85,.329,.452
2016,Shawn,O'Malley,210,18,59,.299,.319
2016,Mike,Zunino,164,21,65,.318,.470
2016,Guillermo,Heredia,92,12,15,.349,.315
2016,Luis,Sardinas,72,1,25,.203,.264
2016,Steve,Clevenger,68,8,14,.303,.309
2016,Ben,Gamel,40,5,15,.289,.325
2016,Jesus,Sucre,25,2,5,.552,.680
2016,Dan,Robertson,19,1,3,.300,.316
2016,Stefen,Romero,17,1,4,.263,.294
2016,Dan,Vogelbach,12,1,6,.154,.083
2016,Mike,Freeman,13,0,2,.385,.462
2016,Chris,Taylor,3,0,2,.333,.333
2016,Felix,Hernandez,6,0,3,.000,.000
2016,Wade,Miley,7,0,1,.143,.143
2016,James,Paxton,3,1,3,.250,.000
2016,Hisashi,Iwakuma,2,0,1,.000,.000
2016,Joel,Peralta,1,0,0,.000,.000
2016,Nate,Karns,1,0,0,.000,.000
2016,Edwin,Diaz,1,0,0,.000,.000
2016,Nick,Vincent,0,0,0,0.0,0.0
2016,Vidal,Nuno,0,0,0,0.0,0.0
2016,Wade,LeBlanc,0,0,0,0.0,0.0
2016,Tony,Zych,0,0,0,0.0,0.0
2016,Joe,Wieland,0,0,0,0.0,0.0
